ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2007;8;RS;CANOAS;Defesa Pessoal;Vencido;Nacional;Pistola;IMBEL;.380;M;1
2007;8;RS;CANOAS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;3
2007;8;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;8;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;3
2007;8;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;8;RS;VERANÓPOLIS;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;8;SC;FLORIANÓPOLIS;Defesa Pessoal;Vencido;Regional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;8;SC;GASPAR;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;8;SP;SÃO PAULO;Defesa Pessoal;Vencido;Nacional;Pistola;BERETTA (PIETRO BERETTA S.P.A.);.380;M;1
2007;8;;;Defesa Pessoal;Vencido;Estadual;Pistola;IMBEL;.380;M;1
2007;9;AC;CRUZEIRO DO SUL;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;AC;RIO BRANCO;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;AC;RIO BRANCO;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;AC;SENADOR GUIOMARD;Defesa Pessoal;Vencido;Nacional;Pistola;ROSSI (AMADEO ROSSI S.A.);.380;M;1
2007;9;AL;MACEIÓ;Defesa Pessoal;Cancelado;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;9;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;9;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Revolver;COLT;.38;M;1
2007;9;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;AL;MACEIÓ;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;AM;MANAUS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;BA;ITABUNA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;BA;LAURO DE FREITAS;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;9;BA;SALVADOR;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;CE;FORTALEZA;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;9;DF;BRASÍLIA;Defesa Pessoal;Cancelado;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;DF;BRASÍLIA;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Pistola;SMITH & WESSON;.380;M;1
2007;9;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;7,65mm;M;1
2007;9;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Pistola;WALTHER (CARL WALTHER GMBH SPORTWAFFEN);.380;M;1
2007;9;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;ES;LINHARES;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;ES;VITÓRIA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;GO;ÁGUAS LINDAS DE GOIÁS;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;GO;SANTA TEREZINHA DE GOIÁS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;GO;SENADOR CANEDO;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;MG;ABAETÉ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MG;BELO HORIZONTE;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MG;BELO HORIZONTE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;4
2007;9;MG;BELO HORIZONTE;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;MG;BELO HORIZONTE;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;9;MG;BELO HORIZONTE;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;MG;CONTAGEM;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MG;GOVERNADOR VALADARES;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MG;IGARAPÉ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MG;SANTA LUZIA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MG;UBERLÂNDIA;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;MT;COLNIZA;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;MT;CUIABÁ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;3
2007;9;MT;CUIABÁ;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;9;MT;CUIABÁ;Defesa Pessoal;Vencido;Regional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;9;MT;SINOP;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;PA;REDENÇÃO;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;9;PB;JOÃO PESSOA;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;PB;JOÃO PESSOA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;PB;JOÃO PESSOA;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;PE;RECIFE;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;PI;PARNAÍBA;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;PR;CURITIBA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;PR;RIO AZUL;Defesa Pessoal;Vencido;Nacional;Revolver;SMITH & WESSON;.38;M;1
2007;9;RJ;ARARUAMA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2007;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Pistola;IMBEL;.380;M;1
2007;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;RO;BURITIS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;ALVORADA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;ARVOREZINHA;Defesa Pessoal;Vencido;Estadual;Revolver;SMITH & WESSON;.38;M;1
2007;9;RS;CANOAS;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;CANOAS;Defesa Pessoal;Vencido;Estadual;Pistola;BERSA;.380;M;1
2007;9;RS;CANOAS;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;9;RS;CANOAS;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;RS;CANOAS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;GUAÍBA;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;RS;MARAU;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;OSÓRIO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;OSÓRIO;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;F;1
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;4
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;3
2007;9;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;ROSÁRIO DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;7,65mm;M;1
2007;9;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380 ACP;M;1
2007;9;RS;SANTANA DO LIVRAMENTO;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;RS;SANTO ÂNGELO;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;RS;SÃO LEOPOLDO;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;RS;SÃO LEOPOLDO;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;RS;SAPIRANGA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;RS;SOLEDADE;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;9;RS;TEUTÔNIA;Defesa Pessoal;Vencido;Estadual;Pistola;BERSA;.22 LR;M;1
2007;9;RS;VERANÓPOLIS;Defesa Pessoal;Vencido;Nacional;Pistola;WALTHER (CARL WALTHER GMBH SPORTWAFFEN);7,65mm;M;1
2007;9;SC;ANITA GARIBALDI;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;SC;FLORIANÓPOLIS;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;SC;SÃO JOSÉ;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;6,35mm;F;1
2007;9;SC;VIDEIRA;Defesa Pessoal;Vencido;Nacional;Pistola;IMBEL;.380;M;1
2007;9;SP;BIRIGUI;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;9;SP;GUARARAPES;Defesa Pessoal;Vencido;Nacional;Pistola;IMBEL;.380;M;1
2007;9;SP;PRAIA GRANDE;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;SP;SÃO PAULO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;9;SP;SÃO PAULO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;7,65mm;M;1
2007;9;SP;SÃO VICENTE;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;TO;PALMAS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;9;;;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AC;RIO BRANCO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AL;ARAPIRACA;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;AL;ARAPIRACA;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AL;CACIMBINHAS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AL;CORURIPE;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;AL;MACEIÓ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;11;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;AL;MACEIÓ;Defesa Pessoal;Vencido;Regional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;2
2007;11;AL;MACEIÓ;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AL;MARAVILHA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AL;MARECHAL DEODORO;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;AL;QUEBRANGULO;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;AM;MANAUS;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;BA;CATU;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;BA;ITAGUAÇU DA BAHIA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;CE;FORTALEZA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;11;CE;FORTALEZA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;CE;JUAZEIRO DO NORTE;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;5
2007;11;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;5
2007;11;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;3
2007;11;DF;BRASÍLIA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;7
2007;11;DF;BRASÍLIA;Funcional;Vencido;Estadual;;;;M;4
2007;11;ES;CACHOEIRO DE ITAPEMIRIM;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;ES;SÃO GABRIEL DA PALHA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;ES;VILA VELHA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;ES;VITÓRIA;Defesa Pessoal;Vencido;Nacional;Pistola;SMITH & WESSON;.380;M;1
2007;11;ES;VITÓRIA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;11;ES;VITÓRIA;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;GO;GOIÂNIA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;GO;GOIÂNIA;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;GO;GOIÂNIA;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;7,65mm;M;1
2007;11;GO;GOIÂNIA;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;2
2007;11;MG;BELO HORIZONTE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;11;MG;BELO HORIZONTE;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;7,65mm;M;1
2007;11;MG;FORMIGA;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;MG;MANHUAÇU;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;7,65mm;M;1
2007;11;MG;UBERLÂNDIA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;MG;UBERLÂNDIA;Defesa Pessoal;Vencido;Estadual;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;MG;UBERLÂNDIA;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;MS;CAMPO GRANDE;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;MT;CUIABÁ;Defesa Pessoal;Cancelado;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;MT;CUIABÁ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;11;MT;CUIABÁ;Defesa Pessoal;Vencido;Estadual;Pistola;WALTHER (CARL WALTHER GMBH SPORTWAFFEN);.380;M;1
2007;11;MT;CUIABÁ;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;MT;CUIABÁ;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;MT;TANGARÁ DA SERRA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;PB;JOÃO PESSOA;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;PR;CURITIBA;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;PR;FOZ DO IGUAÇU;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;PR;FOZ DO IGUAÇU;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RJ;RIO DE JANEIRO;Defesa Pessoal;Cancelado;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;2
2007;11;RJ;RIO DE JANEIRO;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;RJ;SÃO GONÇALO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RN;TIBAU;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;RO;CACOAL;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RO;JI-PARANÁ;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;RO;JI-PARANÁ;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;RS;BARÃO DE COTEGIPE;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;RS;CANOAS;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;RS;CAXIAS DO SUL;Defesa Pessoal;Vencido;Estadual;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;RS;FONTOURA XAVIER;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Regional;Pistola;BERSA;.22 LR;M;1
2007;11;RS;PASSO FUNDO;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;RS;PORTO ALEGRE;Defesa Pessoal;Vencido;Nacional;Revolver;ROSSI (AMADEO ROSSI S.A.);.38;M;1
2007;11;RS;RIO GRANDE;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RS;SANTA CRUZ DO SUL;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;RS;SANTIAGO;Defesa Pessoal;Vencido;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;RS;SÃO LEOPOLDO;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;RS;TEUTÔNIA;Defesa Pessoal;Vencido;Estadual;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;SC;FLORIANÓPOLIS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;11;SC;ITAJAÍ;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;11;SP;CAMPINAS;Funcional;Cancelado;Estadual;;;;F;6
2007;11;SP;CAMPINAS;Funcional;Cancelado;Estadual;;;;M;11
2007;11;SP;CAMPINAS;Funcional;Vencido;Estadual;;;;F;9
2007;11;SP;CAMPINAS;Funcional;Vencido;Estadual;;;;M;69
2007;11;SP;HORTOLÂNDIA;Funcional;Cancelado;Estadual;;;;F;1
2007;11;SP;HORTOLÂNDIA;Funcional;Cancelado;Estadual;;;;M;1
2007;11;SP;HORTOLÂNDIA;Funcional;Vencido;Estadual;;;;F;2
2007;11;SP;HORTOLÂNDIA;Funcional;Vencido;Estadual;;;;M;8
2007;11;SP;INDAIATUBA;Funcional;Vencido;Estadual;;;;M;1
2007;11;SP;JUNDIAÍ;Funcional;Vencido;Estadual;;;;M;1
2007;11;SP;MONTE MOR;Funcional;Vencido;Estadual;;;;M;1
2007;11;SP;NOVA ODESSA;Funcional;Cancelado;Estadual;;;;F;1
2007;11;SP;NOVA ODESSA;Funcional;Vencido;Estadual;;;;F;1
2007;11;SP;PAULÍNIA;Funcional;Vencido;Estadual;;;;M;2
2007;11;SP;SALTO;Funcional;Cancelado;Estadual;;;;M;1
2007;11;SP;SÃO PAULO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;3
2007;11;SP;SÃO PAULO;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;11;SP;SUMARÉ;Funcional;Cancelado;Estadual;;;;M;1
2007;11;SP;SUMARÉ;Funcional;Vencido;Estadual;;;;M;4
2007;11;SP;VALINHOS;Funcional;Vencido;Estadual;;;;M;1
2007;11;TO;PALMAS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;12;AC;BUJARI;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;12;AC;RIO BRANCO;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;12;AL;DOIS RIACHOS;Defesa Pessoal;Vencido;Nacional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;12;AL;MACEIÓ;Defesa Pessoal;Cancelado;Regional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;12;AL;MACEIÓ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;12;AL;MACEIÓ;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;7,65mm;M;2
2007;12;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
2007;12;AL;MACEIÓ;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;1
2007;12;AL;MACEIÓ;Defesa Pessoal;Vencido;Regional;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;12;BA;SALVADOR;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.32;M;1
2007;12;BA;SALVADOR;Defesa Pessoal;Vencido;Nacional;Revolver;TAURUS ARMAS S.A.;.38;M;2
2007;12;CE;FORTALEZA;Defesa Pessoal;Vencido;Estadual;Pistola;TAURUS ARMAS S.A.;.380;M;1
2007;12;DF;BRASÍLIA;Defesa Pessoal;Cancelado;Nacional;Pistola;COLT;.380;M;1
2007;12;DF;BRASÍLIA;Defesa Pessoal;Cancelado;Nacional;Pistola;GLOCK GMBH (ÁUSTRIA);.380;M;1
